type,id,taxon_name,collection_date,late_collection_date,collection_day,collection_month,county,elevation,locality,latitude,longitude,pop_gen
herbarium,UCD147857,Streptanthus tortuosus var. foliosus,9/17/13,9/17/13,,,Madera,1442,"2.9 mi NE of North Fork, elev. 4,730 ft.",37.253333,-119.464722,
herbarium,HSC57282,Streptanthus tortuosus var. tortuosus,7/18/79,7/18/79,,,Trinity,1448,"Near Jones Ridge, close to the town of Mad River",40.096194,-123.156806,
herbarium,UCR193286,Streptanthus tortuosus var. orbiculatus,6/12/07,6/12/07,,,Nevada,1451,"Northern Sierra Nevada Mountains, Bowman Lake Road, 2.9 miles north of its junction with Hwy CA-20; just north of the South Yuba River",39.32917,-120.65389,
herbarium,HSC99005,Streptanthus tortuosus var. tortuosus,6/15/08,6/15/08,,,Humboldt,1460,Coldspring Camp.,40.8339,-123.7148,
herbarium,CAS-BOT-BC87613,Streptanthus tortuosus,7/7/40,7/7/40,,,Humboldt,1463,Grouse Mountain.,40.7591,-123.6736,
herbarium,UC673071,Streptanthus tortuosus,7/7/40,7/7/40,,,Humboldt,1463,rocky banks Grouse Mt.,40.7559,-123.6831,
herbarium,SBBG112845,Streptanthus tortuosus var. suffrutescens,5/16/62,5/16/62,,,Monterey,1463,top of Ventana Double Cone,36.2969,-121.7139,
herbarium,HSC74035,Streptanthus tortuosus,7/10/80,7/10/80,,,Trinity,1463,Near Senteney Rock,40.361389,-123.542222,
herbarium,CAS-BOT-BC87692,Streptanthus tortuosus,6/26/83,6/26/83,,,Mendocino,1463,"23N21 Mendocino National Forest. USFS Road M-1 north of Eel River Work Station, enroute to Ham Pass.",39.87839,-123.08421,
herbarium,JEPS99066,Streptanthus tortuosus,5/26/86,5/26/86,,,Mariposa,1463,"4 air mi NW of El Portal (between Ned Gulch and Dry Gulch); Trumbull Peak, Satanislaus National Forest",37.7754,-119.8828,
herbarium,UCD116117,Streptanthus tortuosus,5/26/86,5/26/86,,,Mariposa,1463,"Trumbull Peak, Stanislaus National Forest; about 10 air miles W of Yosemite Valley and 4 air miles NW of El Portal. Just N of Sierra National Forest and Merced River. Between Ned and Dry Gulchs.",37.698339,-119.849594,
herbarium,UCR217854,Streptanthus tortuosus var. orbiculatus,7/6/10,7/6/10,,,El Dorado,1473,"Sierra Nevada Mountains, Silver Fork Road, 1.9 miles south of its junction with US-50 in Kyburz",38.75861,-120.27639,
herbarium,CAS-BOT-BC227832,Streptanthus tortuosus,7/19/11,7/19/11,,,Tuolumne,1494,"Northern Sierra Nevada Mountains Foothills: Forestry Route 5N14, 3.7 miles southeast of Boards Crossing bridge of North Fork Stanislaus River",38.325833,-120.197778,
herbarium,UCR230117,Streptanthus tortuosus var. suffrutescens,7/19/11,7/19/11,,,Tuolumne,1494,"Northern Sierra Nevada Mountains, Forest Route 5N14, 3.7 miles southeast of Boards Crossing bridge of North Fork Stanislaus River",38.32583,-120.19778,
herbarium,HSC74747,Streptanthus tortuosus,7/24/81,7/24/81,,,Humboldt,1512,Near Chaparral Mtn.,40.709722,-123.761944,
herbarium,YM-YOSE59625,Streptanthus tortuosus,5/30/31,5/30/31,,,Mariposa,1524,WEST END OF WAWONA TUNNEL,37.7161,-119.6926,
herbarium,UCR19566,Streptanthus tortuosus,7/23/33,7/23/33,,,Mariposa,1524,"Sierra Nevada Mtns., Yosemite National Park, along the Wawona Rd",37.53528,-119.65333,
herbarium,RSA429540,Streptanthus tortuosus,7/23/33,7/23/33,,,Mariposa,1524,Yosemite National Park. Along Wawona Road.,37.64032,-119.696264,
herbarium,CAS-BOT-BC87863,Streptanthus tortuosus,7/6/34,7/6/34,,,Siskiyou,1524,Southwest slope of Mount Shasta. 0.5 mile south of trail to Horse Camp.,41.3137,-122.2465,
herbarium,GH422295,Streptanthus tortuosus,7/2/37,7/2/37,,,Unknown,1524,"Trinity Summit, On ridge 2 miles east of Grove's Prairie",40.96263,-123.45667,
herbarium,UC668050,Streptanthus tortuosus,7/2/37,7/2/37,,,Humboldt,1524,on ridge 2 mi e Grove's Prairie (rocky bank in open); Trinity Summit,40.9545,-123.4453,
herbarium,CAS-BOT-BC87845,Streptanthus tortuosus,7/22/37,7/22/37,,,Siskiyou,1524,South Fork of Salmon River near Big Flat.,41.059151,-122.932877,
herbarium,CAS-BOT-BC87611,Streptanthus tortuosus,9/2/46,9/2/46,,,Humboldt,1524,Orleans Mount Trail.,40.94386,-123.38763,
herbarium,UC956604,Streptanthus tortuosus,7/13/48,7/13/48,,,Trinity,1524,on Castella-Trinity Center road 0.2 mi e Asbestos Gulch (3.8 mi e of Crow Creek Ranger Station); North Coast Ranges,41.139416,-122.48213,
herbarium,UC1540344,Streptanthus tortuosus,7/15/48,7/15/48,,,Tulare,1524,"General's Hwy 8 mi above Hospital Rock; Sequoia National Park, Slide Spring",36.55823,-118.78177,
herbarium,UC1540345,Streptanthus tortuosus,7/15/48,7/15/48,,,Tulare,1524,"General's Hwy 8 mi above Hospital Rock; Sequoia National Park, Slide Spring",36.55823,-118.78177,
herbarium,UC956550,Streptanthus tortuosus,7/16/49,7/16/49,,,Trinity,1524,sandstone outcrop just s Mt. Lassic Lookout Station (on Humboldt-Trinity co. line),40.29645,-123.54752,
herbarium,UC1492809,Streptanthus tortuosus,7/19/49,7/19/49,,,Trinity,1524,rock outcrop 1.4 mi w Regan Meadow Camp; North Coast Ranges,40.306267,-123.05566,
herbarium,RSA124272,Streptanthus tortuosus,7/1/53,7/1/53,,,Fresno,1524,"Big Creek Bridge, 68, just E of Village of Big Creek.",37.20433,-119.237765,
herbarium,CHSC8524,Streptanthus tortuosus,6/28/58,6/28/58,,,Mariposa,1524,On Oak Flat Rd. about 15 mi. s. Crane Flat. Yosemite National Park.,37.722222,-119.6225,
herbarium,UCR10814,Streptanthus tortuosus,6/18/69,6/18/69,,,Mariposa,1524,"Sierra Nevada Mtns., Yosemite National Park, c. 4 mi west of campground area",37.71469,-119.68378,
herbarium,HSC39681,Streptanthus tortuosus var. tortuosus,6/16/76,6/16/76,,,Humboldt,1524,Just W of Alder Springs.,40.3005,-123.5718,
herbarium,HSC44062,Streptanthus tortuosus var. tortuosus,6/19/77,6/19/77,,,Trinity,1524,S of Senteney Rock,40.3581,-123.543,
herbarium,RSA275302,Streptanthus tortuosus,6/19/77,6/19/77,,,Trinity,1524,South of Senteney Rock.,40.35688,-123.54315,
herbarium,RSA429549,Streptanthus tortuosus,6/19/77,6/19/77,,,Trinity,1524,South of Senteney Rock.,40.35688,-123.54315,
herbarium,HSC75065,Streptanthus tortuosus var. tortuosus,7/23/78,7/23/78,,,Shasta,1524,"Klamath National Forest, Bully Choop Rd., 6.9 mi. from its junction with County Rd. A16",40.49269,-122.75907,
herbarium,HSC74132,Streptanthus tortuosus var. tortuosus,5/23/80,5/23/80,,,Humboldt,1524,Near Buck Mtn.,40.443889,-123.586389,
herbarium,UC1198798,Streptanthus tortuosus var. orbiculatus,6/17/13,6/17/13,,,Humboldt,1524,"near summit Northern Coast Ranges, Buck Mountain",40.4407,-123.5828,
herbarium,UC1198801,Streptanthus tortuosus var. orbiculatus,6/20/26,6/20/26,,,Humboldt,1524,Horse Mountain Northern Coast Ranges,40.8739,-123.7336,
herbarium,CAS-BOT-BC87892,Streptanthus tortuosus,1880-08-01,1880-08-01,,,Trinity,1524,Weaverville.,40.7309,-122.9397,
herbarium,SD38102,Streptanthus tortuosus,7/23/33,7/23/33,,,Mariposa,1525,"Along the Wawona Road, Yosemite National Park.",37.64032,-119.69626,
herbarium,CHSC94192,Streptanthus tortuosus var. orbiculatus,7/3/06,7/3/06,,,Plumas,1527,"On Lumpkin Ridge, about 4 miles (air) northeast of Camp 18, near the south edge of a dry open basalt flat.",39.685556,-121.106111,
herbarium,JEPS108761,Streptanthus tortuosus var. orbiculatus,7/3/06,7/3/06,,,Plumas,1527,"On Lumpkin Ridge, about 4 miles (air) northeast pf Camp 18, near the south edge of a dry open basalt flat",39.68556,-121.10611,
herbarium,HSC96821,Streptanthus tortuosus var. orbiculatus,7/3/06,7/3/06,,,Plumas,1528,"0.25 mi. N of Lumpkin Ridge Rd., on Lumpkin Ridge, 4 mi. NE of Camp 18",39.685528,-121.106083,
herbarium,RSA718392,Streptanthus tortuosus,7/3/06,7/3/06,,,Plumas,1528,"About 0.25 mile N of Lumpkin Ridge road, on Lumpkin Ridge, 4 miles (air) NE of Camp 18",39.685528,-121.106083,
herbarium,HSC65856,Streptanthus tortuosus,6/28/80,6/28/80,,,Humboldt,1536,Near Mad River Butte.,40.708611,-123.767778,
herbarium,UC1492811,Streptanthus tortuosus,7/10/49,7/10/49,,,Mendocino,1539,upper side of rd to Anthony Peak 1.9 mi from Covelo-Williams road (approximately on Tehama-Mendocino county line),39.824886,-122.94578,
herbarium,UC956601,Streptanthus tortuosus,7/10/49,7/10/49,,,Mendocino,1539,upper side of rd to Anthony Peak 1.9 mi from Covelo-Williams road (approximately on Tehama-Mendocino county line),39.824886,-122.94578,
herbarium,HSC103267,Streptanthus tortuosus,5/28/14,5/28/14,,,Del Norte,1546,"Six Rivers National Forest, Devil's Punchbowl Quad, Bear Basin, Bear Mtn. area.",41.80509,-123.6753,
herbarium,UCD116121,Streptanthus tortuosus,6/29/76,6/29/76,,,Trinity,1554,"Trinity Alps, Stuarts Fork Trail below Emerald Lake.",41.00251,-122.98053,
herbarium,CAS-BOT-BC87787,Streptanthus tortuosus,6/26/81,6/26/81,,,Plumas,1554,"Sierra Nevada. Walker Plain, about 8 miles southwest of Bucks Lake on road to Oroville.",39.80065,-121.309216,
herbarium,GH422265,Streptanthus tortuosus,6/26/81,6/26/81,,,Unknown,1554,"Walker Plain, about 8 miles southwest of Bucks Lake on road to Oroville",39.80065,-121.309216,
herbarium,CDA18486,Streptanthus tortuosus var. tortuosus,6/26/81,6/26/81,,,Plumas,1554,Sierra Nevada; Walker Plains. Basalt formation along the Plumas-Butte county line.,39.798681,-121.30935,
herbarium,CAS-BOT-BC87722,Streptanthus tortuosus,6/4/83,6/4/83,,,Monterey,1554,Santa Lucia Mountains. South Fork Devil's Canyon. From the top of Cone Peak.,36.051851,-121.496363,
herbarium,CHSC96342,Streptanthus tortuosus var. orbiculatus,6/21/06,6/21/06,,,Plumas,1554,Plumas Eureka State Park. S Johnsville.,39.740556,-120.711389,
herbarium,HSC36406,Streptanthus tortuosus,7/4/73,7/4/73,,,Trinity,1555,W slopes of S Dubakella Mtn. on Rd. 80 to Mud Springs,40.3652,-123.1629,
herbarium,CHSC63329,Streptanthus tortuosus var. tortuosus,6/14/94,6/14/94,,,Trinity,1584,"Forest Rd. 25 W of Castella, 1.0 mi SW of its jct. with Forest Rd. 26 to Mt. Shasta (city), between Horse Heaven Mdw. and Asbestos Gulch.",41.144444,-122.4725,
herbarium,JEPS87785,Streptanthus tortuosus var. tortuosus,6/14/94,6/14/94,,,Trinity,1584,"w. Castella (between Horse Heaven Mdw. and Asbestos Gulch, Forest Road 25 1.0 mi sw of its jct with Forest Road 26 to Mt. Shasta (city))",41.139,-122.4664,
herbarium,JEPS87786,Streptanthus tortuosus var. tortuosus,6/14/94,6/14/94,,,Trinity,1584,"w. Castella (between Horse Heaven Mdw. and Asbestos Gulch, Forest Road 25 1.0 mi sw of its jct with Forest Road 26 to Mt. Shasta (city))",41.139,-122.4664,
herbarium,HSC46579,Streptanthus tortuosus var. tortuosus,7/14/77,7/14/77,,,Lake,1585,"Mendocino National Forest, FS Rd. M1, 5.3 mi. from junction with FS Rd. 20N01",39.50795,-122.93684,
herbarium,RSA275369,Streptanthus tortuosus var. tortuosus,7/14/77,7/14/77,,,Lake,1585,"Forest Service Rd. M1, 5.3 mi from jct with 20N01; Mendocino National Forest.",39.50795,-122.93684,
herbarium,HSC73282,Streptanthus tortuosus,7/13/80,7/13/80,,,Trinity,1585,Near Red Rock,40.331944,-123.508333,
herbarium,HSC52855,Streptanthus tortuosus,6/19/79,6/19/79,,,Del Norte,1613,"Near Bear Basin Butte, close to the town of Gasquet",41.757917,-123.670889,
herbarium,UC956549,Streptanthus tortuosus,7/18/49,7/18/49,,,Humboldt,1615,Red Mountain rd 9.6 mi from Eureka-Red Bluff Highway,40.3284,-123.1356,
herbarium,HSC70806,Streptanthus tortuosus,7/24/80,7/24/80,,,Humboldt,1615,Near Somes Mtn.,41.32,-123.465556,
herbarium,UCD116126,Streptanthus tortuosus,6/11/96,6/11/96,,,Shasta,1615,Lassen National Forest.,40.633333,-121.616667,
herbarium,CAS-BOT-BC87595,Streptanthus tortuosus,6/25/00,6/25/00,,,Fresno,1615,Sierra Nevada Mountains. Region of Dinkey Creek.,37.086582,-119.155859,
herbarium,UC10901,Streptanthus tortuosus var. orbiculatus,6/25/00,7/15/00,,,Fresno,1615,Region of Dinkey Creek Sierra Nevada Mountains,37.07867,-119.15318,
herbarium,HSC70071,Streptanthus tortuosus var. tortuosus,6/23/78,6/23/78,,,Trinity,1616,N of Red Mtn. along road from Red Mtn. to Hell to Find Lake,40.327,-123.1356,
herbarium,CAS-BOT-BC87610,Streptanthus tortuosus,9/1/47,9/1/47,,,Humboldt,1618,Extreme summit of Somes Peak near Orleans.,41.31982,-123.46526,
herbarium,CHSC58165,Streptanthus tortuosus var. orbiculatus,6/18/92,6/18/92,,,Plumas,1621,"Lassen Volcanic National Park. Warner Valley: S side of Hot Spring Creek, ca. 0.5 mi upstream from the boundary of the park.",40.437778,-121.376667,
herbarium,HSC102257,Streptanthus tortuosus,7/12/12,7/12/12,,,Del Norte,1623,Ridge between Broken Rib Mtn and Wounded Knee Mtn,41.88225,-123.69794,
herbarium,HSC74305,Streptanthus tortuosus,7/24/80,7/24/80,,,Humboldt,1625,Near Orleans Mtn.,41.291111,-123.455833,
herbarium,UCD116124,Streptanthus tortuosus,7/31/05,7/31/05,,,El Dorado,1637,"Northern Sierra Nevada Foothills, 20 miles west-southwest of Lake Tahoe, Ice House Road, north of CA Highway 50 and 1.5 miles south of junction with Ice House Reservoir.",38.813056,-120.375278,
herbarium,UCR171541,Streptanthus tortuosus var. tortuosus,7/31/05,7/31/05,,,El Dorado,1637,"Northern Sierra Nevada Foothills, 20 mi WSW of Lake Tahoe; Ice House Road, N of Calif. Highway 50 and 1.5 mi south of junction with Ice House Reservoir",38.81306,-120.37528,
herbarium,GH422334,Streptanthus tortuosus,7/7/39,7/7/39,,,Unknown,1645,on side of Sanger Pk.,41.92016,-123.65576,
herbarium,CAS-BOT-BC87873,Streptanthus tortuosus,7/7/39,7/7/39,,,Siskiyou,1645,On side of Sanger Peak.,41.920719,-123.654137,
herbarium,UC710894,Streptanthus tortuosus var. orbiculatus,7/7/39,7/7/39,,,Siskiyou,1645,on side Sanger Peak,41.92072,-123.65414,
herbarium,JEPS54022,Streptanthus tortuosus var. orbiculatus,6/24/00,7/2/00,,,Tulare,1645,"River bed of the Marble Fork Sierra Nevada, Sequoia National Park",36.582798,-118.772255,
herbarium,UC130672,Streptanthus tortuosus var. orbiculatus,7/1/09,7/31/09,,,Siskiyou,1645,Salmon River,41.4159,-123.2082,
herbarium,UC173896,Streptanthus tortuosus var. orbiculatus,7/15/13,7/15/13,,,Lake,1645,Mt. Sanhedrin inner North Coast Ranges (40-50 mi from Pacific Ocean),39.51531,-123.094604,
herbarium,POM266084,Streptanthus tortuosus,7/7/39,7/7/39,,,Siskiyou,1646,On side of Sanger Pk.,41.9203,-123.6557,
herbarium,LA51446,Streptanthus tortuosus,7/7/39,7/7/39,,,Siskiyou,1646,on side of Sanger Peak,41.9203,-123.6557,
herbarium,HSC57137,Streptanthus tortuosus var. tortuosus,7/25/79,7/25/79,,,Humboldt,1646,"Near Grouse Mtn., close to the town of Willow Creek",40.759056,-123.671333,
herbarium,CHSC96096,Streptanthus tortuosus var. orbiculatus,7/3/06,7/3/06,,,Siskiyou,1646,Klamath Ranges. Salmon Mountains; along Music Creek Trailhead Road about 1.5 km west of upper crossing of Music Creek.,41.329722,-122.998056,
herbarium,HSC58158,Streptanthus tortuosus var. tortuosus,8/2/79,8/2/79,,,Humboldt,1663,"Near Oregon Creek, close to the town of Hoopa",41.085444,-123.465722,
herbarium,CHSC91006,Streptanthus tortuosus var. tortuosus,9/26/90,9/26/90,,,Mendocino,1670,Mendocino National Forest--North Coast Ranges. Upper Middle Fork Eel River Watershed.,39.974722,-122.991389,
herbarium,CAS-BOT-BC87765,Streptanthus tortuosus,5/29/40,5/29/40,,,Placer,1676,3 miles northeast of Emigrant Gap.,39.31591,-120.615672,
herbarium,UC1035673,Streptanthus tortuosus var. orbiculatus,6/30/40,6/30/40,,,Nevada,1676,on US 40 5.6 mi e Emigrant Gap,39.3176,-120.5583,
herbarium,UC1005203,Streptanthus tortuosus,7/16/40,7/16/40,,,Madera,1676,above Oakhurst (roadside); Nelder Grove,37.433605,-119.58525,
herbarium,CAS-BOT-BC87525,Streptanthus tortuosus,6/17/44,6/17/44,,,El Dorado,1676,"Above U.S. Highway 50, about 1 mile east of Pyramid Ranger Station.",38.79263,-120.17704,
herbarium,GH422300,Streptanthus tortuosus,6/17/44,6/17/44,,,Unknown,1676,"open southfacing slope above U.S. Highway 50, ca. 1 mi. east of Pyramid Ranger Station",38.79263,-120.17704,
herbarium,UC747382,Streptanthus tortuosus,6/17/44,6/17/44,,,El Dorado,1676,s-facing slope above Hwy 50 about 1 mi e Pyramid Ranger Station,38.78885,-120.164055,
herbarium,CHSC11378,Streptanthus tortuosus,7/11/62,7/11/62,,,Placer,1676,"Ahart Camp, French Meadows.",39.146111,-120.408056,
herbarium,CAS-BOT-BC87523,Streptanthus tortuosus,7/12/63,7/12/63,,,El Dorado,1676,Sierra Nevada. 3 miles southwest of Twin Bridges on road to Kyburz.,38.78741,-120.16176,
herbarium,GH422304,Streptanthus tortuosus,6/22/66,6/22/66,,,Unknown,1676,"T37N, R9W, Sec. 31. Josephine Lake basin",41.02362,-122.9395,
herbarium,CAS-BOT-BC87683,Streptanthus tortuosus,7/11/80,7/11/80,,,Mendocino,1676,"Mendocino National Forest, Forest Road M4, 1 mile north of Mendocino Pass.",39.80473,-122.94484,
herbarium,CAS-BOT-BC87684,Streptanthus tortuosus,7/11/80,7/11/80,,,Mendocino,1676,"Mendocino National Forest, Forest Road M4, 1 mile north of Mendocino Pass.",39.80473,-122.94484,
herbarium,UCD148676,Streptanthus tortuosus,7/6/84,7/6/84,,,Mendocino,1676,"Between Bald Mountain and Etsel Ridge, ca 1/4 mile northeast of Haydon Rock. (Exact location unknown. Coordinates estimated by label maker.)",39.665833,-122.986389,
herbarium,CAS-BOT-BC87776,Streptanthus tortuosus,7/7/15,7/7/15,,,Plumas,1676,Near the summit of Soapstone Ridge in the Sierra Nevada. 12 miles west of Bucks.,39.824043,-121.321405,
herbarium,CAS-BOT-BC87777,Streptanthus tortuosus,7/7/15,7/7/15,,,Plumas,1676,Near the summit of Soapstone Ridge in the Sierra Nevada. 12 miles west of Bucks.,39.83576,-121.314063,
herbarium,GH422282,Streptanthus tortuosus,7/7/15,7/7/15,,,Unknown,1676,"Near the summit of Soapstone ridge in the Sierra Nevada, 12 miles west of Bucks",39.83576,-121.314063,
herbarium,UC856773,Streptanthus tortuosus var. orbiculatus,7/7/15,7/7/15,,,Plumas,1676,near summit of Soapstone Ridge (12 mi w of Bucks); Sierra Nevada,39.83576,-121.314063,
herbarium,CAS-BOT-BC87762,Streptanthus tortuosus,6/17/17,6/17/17,,,Placer,1676,Near the Yuba River below Cisco.,39.305218,-120.541074,
herbarium,CAS-BOT-BC87763,Streptanthus tortuosus,6/17/17,6/17/17,,,Placer,1676,Near the Yuba River below Cisco.,39.305218,-120.541074,
herbarium,GH422277,Streptanthus tortuosus,6/17/17,6/17/17,,,Unknown,1676,near the Yuba river below Cisco,39.305218,-120.541074,
herbarium,UC856776,Streptanthus tortuosus var. orbiculatus,6/17/17,6/17/17,,,Placer,1676,near the Yuba River below Cisco,39.305218,-120.541074,
herbarium,JEPS54011,Streptanthus tortuosus,8/2/28,8/2/28,,,Fresno,1676,mountain side above Big Creek Sta.,37.20433,-119.2443,
herbarium,CAS-BOT-BC87505,Streptanthus tortuosus,1896-07-30,1896-07-30,,,Amador,1676,Sequoia Gigantea Region. Bear River.,38.59319,-120.18004,
herbarium,HSC61980,Streptanthus tortuosus var. tortuosus,,,25,9,Siskiyou,1677,Preston Peak,41.8351,-123.6115,
herbarium,POM273814,Streptanthus tortuosus,6/25/36,6/25/36,,,Mariposa,1677,8 miles SW of Yosemite Tunnel. Sierra Nevada mtn range. Merced River watershed.,37.640518,-119.696339,
herbarium,RSA43850,Streptanthus tortuosus,7/31/48,7/31/48,,,Humboldt,1677,Orleans Mountain,41.279,-123.45328,
herbarium,HSC591,Streptanthus tortuosus,6/22/66,6/22/66,,,Siskiyou,1677,Josephine Lake Basin,41.0238,-122.9431,
herbarium,RSA211226,Streptanthus tortuosus,6/22/66,6/22/66,,,Siskiyou,1677,Josephine Lake basin. Trinity Alps.,41.01889,-122.94551,
herbarium,HSC87315,Streptanthus tortuosus var. tortuosus,7/11/80,7/11/80,,,Mendocino,1677,"Mendocino National Forest, FS Rd. M4, 1 mi. N of Mendocino Pass",39.80473,-122.94484,
herbarium,UCD116125,Streptanthus tortuosus,6/19/06,6/19/06,,,El Dorado,1677,"Northern Sierra Nevada Mountains, about 1.3 miles north of Hwy US-50 on Wright's Lake Road.",38.7875,-120.216111,
herbarium,SD234345,Streptanthus tortuosus var. orbiculatus,6/19/06,6/19/06,,,El Dorado,1677,Northern Sierra Nevada Mountains: about 1.3 miles N of Hwy US-50 on Wright's Lake road (Pyramid Peak 7.5'Q),38.7875,-120.21611,
herbarium,UCR173902,Streptanthus tortuosus var. orbiculatus,6/19/06,6/19/06,,,El Dorado,1677,"Northern Sierra Nevada Mountains, about 1.3 miles north of Hwy US-50 on Wrights Lake Road",38.7875,-120.21611,
herbarium,POM196203,Streptanthus tortuosus,6/30/29,6/30/29,,,Tuolumne,1677,Near Camp Baxter and near the north fork of the Stanislaus River.,38.4106,-120.0783,
herbarium,JEPS48157,Streptanthus tortuosus,8/21/65,8/21/65,,,Tulare,1684,"perhaps a half-mi or more southerly Soda Spring (long rock ridge that slopes easterly to Freeman Creek, to the area of of the lower Soda Spring); Lloyd Meadow",36.132145,-118.47126,
herbarium,HSC58058,Streptanthus tortuosus,8/1/79,8/1/79,,,Humboldt,1692,"Near Mill Creek Lakes, close to the town of Hoopa.",41.113167,-123.489944,
herbarium,CAS-BOT-BC87833,Streptanthus tortuosus,7/28/82,7/28/82,,,Sierra,1700,"About 0.25 mile north of the Pacific Mine, about 5 miles east of La Porte.",39.680104,-120.902728,
